symbol,date,open,high,low,close,volume,market_cap
GXS,"Dec 20, 2017",6.31,7.42,5.72,6.60,"17,928,900","255,694,000"
GXS,"Dec 19, 2017",7.52,7.86,6.16,6.43,"14,981,400","304,470,000"
GXS,"Dec 18, 2017",5.02,7.78,4.77,7.47,"26,697,800","203,295,000"
GXS,"Dec 17, 2017",4.38,5.48,4.21,5.02,"19,239,900","177,439,000"
GXS,"Dec 16, 2017",3.63,4.57,3.57,4.45,"20,673,400","146,862,000"
GXS,"Dec 15, 2017",2.92,3.95,2.67,3.60,"11,886,900","118,111,000"
GXS,"Dec 14, 2017",2.76,3.08,2.63,2.91,"11,307,200","111,801,000"
GXS,"Dec 13, 2017",2.55,2.99,2.42,2.78,"7,521,820","103,239,000"
GXS,"Dec 12, 2017",2.34,2.61,2.20,2.54,"7,678,990","94,595,900"
GXS,"Dec 11, 2017",2.22,2.38,2.16,2.30,"4,743,850","89,958,000"
GXS,"Dec 10, 2017",2.45,2.45,2.15,2.20,"6,023,980","99,157,700"
GXS,"Dec 09, 2017",2.50,2.66,2.23,2.43,"5,895,260","101,414,000"
GXS,"Dec 08, 2017",2.58,2.60,2.23,2.54,"6,865,070","104,583,000"
GXS,"Dec 07, 2017",2.60,2.65,2.36,2.59,"8,684,210","105,156,000"
GXS,"Dec 06, 2017",2.64,2.81,2.39,2.61,"8,858,640","106,801,000"
GXS,"Dec 05, 2017",2.78,2.79,2.64,2.66,"7,310,680","112,654,000"
GXS,"Dec 04, 2017",2.83,2.92,2.55,2.80,"9,207,540","114,649,000"
GXS,"Dec 03, 2017",2.86,3.07,2.68,2.83,"6,875,280","115,881,000"
GXS,"Dec 02, 2017",2.94,3.06,2.81,2.86,"10,626,700","119,056,000"
GXS,"Dec 01, 2017",2.81,3.01,2.69,2.97,"11,403,300","113,994,000"
GXS,"Nov 30, 2017",2.65,3.19,2.51,2.84,"11,835,600","107,177,000"
GXS,"Nov 29, 2017",2.91,3.32,2.45,2.59,"11,955,400","117,749,000"
GXS,"Nov 28, 2017",2.97,3.08,2.83,2.90,"11,989,100","120,217,000"
GXS,"Nov 27, 2017",3.05,3.05,2.87,2.96,"9,224,830","123,400,000"
GXS,"Nov 26, 2017",2.95,3.09,2.89,3.04,"11,848,400","119,659,000"
GXS,"Nov 25, 2017",2.86,2.99,2.83,2.95,"8,945,300","115,996,000"
GXS,"Nov 24, 2017",2.54,2.89,2.42,2.87,"12,230,000","102,707,000"
GXS,"Nov 23, 2017",2.76,2.88,2.54,2.54,"6,968,300","111,694,000"
GXS,"Nov 22, 2017",2.26,3.17,2.21,2.75,"14,909,700","91,586,800"
GXS,"Nov 21, 2017",2.36,2.39,2.19,2.28,"4,222,430","95,748,100"
GXS,"Nov 20, 2017",2.27,2.43,2.18,2.33,"4,071,480","91,778,800"
GXS,"Nov 19, 2017",2.25,2.28,2.13,2.27,"3,143,190","91,170,700"
GXS,"Nov 18, 2017",2.13,2.34,2.08,2.25,"3,968,760","86,410,700"
GXS,"Nov 17, 2017",2.24,2.77,1.98,2.15,"4,315,350","90,842,000"
